Cluster,BALANCE,BALANCE_FREQUENCY,PURCHASES,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,PURCHASES_FREQUENCY,ONEOFF_PURCHASES_FREQUENCY,PURCHASES_INSTALLMENTS_FREQUENCY,CASH_ADVANCE_FREQUENCY,CASH_ADVANCE_TRX,PURCHASES_TRX,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,PRC_FULL_PAYMENT,TENURE
0,0.4922115411709327,0.11475836014607388,-1.0367413371750802,-0.5220991261950639,-0.8930583746018379,0.9723070755989452,-0.9831694738497759,-0.49274158551371017,-0.8166372829186045,0.789079882964457,0.8904275237403151,-1.0009017914464273,-0.04851816502568678,0.00537163023684942,0.34538203483205915,-0.39318978970824053,-0.14039492754633517
1,-0.2690280118755245,-0.06272346520512014,0.5666516069612544,0.28536366617504544,0.4881188247564564,-0.5314337791808301,0.5373708390853364,0.26931771815791694,0.4463493564664846,-0.4312873111830964,-0.4866808808692962,0.5470627901062814,0.026518568511533214,-0.002935971390902286,-0.1887754235655443,0.21490570327409106,0.0767356412353655
